2024-10-29 16:33:00,895|line:233| processing article 39625623
2024-10-29 16:33:06,337|line:502| ==================================================2024-10-30 00:33==================================================
2024-10-29 16:33:06,337|line:514| https://t.bilibili.com/973175736043044905
2024-10-29 16:33:07,843|line:521| 官方 或 预约 OUT！
2024-10-29 16:33:07,843|line:514| https://t.bilibili.com/989467010835415059
2024-10-29 16:33:10,487|line:334| =========此为子动态=========
2024-10-29 16:33:11,972|line:383| *************原动态处理开始***************
2024-10-29 16:33:19,953|line:470| 转发成功 993774682624753688
2024-10-29 16:33:23,660|line:489| 评论发送成功
2024-10-29 16:33:26,452|line:344| not all arguments converted during string formatting
2024-10-29 16:33:26,453|line:345| error line:336
2024-10-29 16:33:26,453|line:528| *#*#*#*#*#*#*#*#*#*原动态处理失败*#*#*#*#*#*#*#*#*#
2024-10-29 16:33:26,453|line:514| https://t.bilibili.com/987436406119858182
2024-10-29 16:33:29,962|line:339| =========此为源动态=========
2024-10-29 16:33:33,564|line:358| *********子动态开始*********
2024-10-29 16:33:33,565|line:377| *********子动态结束*********
2024-10-29 16:33:33,565|line:532| -=-=-=-=处理回最初的动态-=-=-=-=
2024-10-29 16:33:42,475|line:470| 转发成功 993774781437313025
2024-10-29 16:33:46,150|line:489| 评论发送成功
2024-10-29 16:33:48,616|line:543| not all arguments converted during string formatting
2024-10-29 16:33:48,617|line:544| error line:537
2024-10-29 16:33:52,617|line:514| https://t.bilibili.com/988833967047180296
2024-10-29 16:33:54,047|line:339| =========此为源动态=========
2024-10-29 16:33:58,489|line:358| *********子动态开始*********
2024-10-29 16:33:58,490|line:377| *********子动态结束*********
2024-10-29 16:33:58,490|line:532| -=-=-=-=处理回最初的动态-=-=-=-=
2024-10-29 16:34:11,148|line:470| 转发成功 993774905971441669
2024-10-29 16:34:14,811|line:489| 评论发送成功
2024-10-29 16:34:16,265|line:543| not all arguments converted during string formatting
2024-10-29 16:34:16,266|line:544| error line:537
2024-10-29 16:34:20,266|line:514| https://t.bilibili.com/990294556526247945
2024-10-29 16:34:24,841|line:521| 官方 或 预约 OUT！
2024-10-29 16:34:24,841|line:514| https://t.bilibili.com/988092127406718979
2024-10-29 16:34:27,270|line:334| =========此为子动态=========
2024-10-29 16:34:28,851|line:383| *************原动态处理开始***************
2024-10-29 16:34:34,919|line:470| 转发成功 993775004747300882
2024-10-29 16:34:38,615|line:489| 评论发送成功
2024-10-29 16:34:41,085|line:344| not all arguments converted during string formatting
2024-10-29 16:34:41,086|line:345| error line:336
2024-10-29 16:34:41,086|line:528| *#*#*#*#*#*#*#*#*#*原动态处理失败*#*#*#*#*#*#*#*#*#
